Category,Question,Image url,AnswerA,AnswerB,AnswerC,AnswerD,AnswerE,Correct Answer,Correct Letter,Claude-3.5-Sonnet,GPT-4o,Gemini-2.0-Flash
Cardiología y Cirugía Cardiaca,"Mujer de 64 años con antecedentes de diabetes mellitus, hipertensión arterial y obesidad (índice de masa corporal 34) que es atendida en su domicilio por el servicio de emergencias tras presentar durante el descanso nocturno dolor torácico, sudoración intensa, mareos y vómitos de dos horas de evolución. Se realiza electrocardiograma urgente (imagen). En la exploración física se aprecia una ligera disminución del nivel de conciencia, frialdad acra y tensión arterial de 75/30 mmHg, además de un aumento de la presión venosa yugular durante la inspiración y la aparición de pulso paradójico, sin evidencia de edema pulmonar en la auscultación. Con los datos clínicos, exploratorios y electrocardiográficos expuestos, ¿qué complicación del infarto sospecha en esta paciente?:",https://compitoinclasse.org/simulatori/IMGmir/1994-dom.jpg,Afectación de ventrículo derecho,Rotura del septo interventricular basal,Rotura del músculo papilar posteromedial mitral,Pseudoaneurisma ventricular inferobasal,,Afectación de ventrículo derecho,A,A,A,A
Cardiología y Cirugía Cardiaca,"Ante el siguiente ECG y sabiendo que corresponde a un paciente de 78 años con antecedentes de infarto anterior extenso y disfunción ventricular moderada residual, ¿cuál sería su primera sospecha diagnóstica?",https://compitoinclasse.org/simulatori/IMGmir/6-dom.jpg,Taquicardia auricular.,Taquicardia supraventricular por reentrada intranodal.,Taquicardia ventricular.,Flutter auricular atípico.,,Taquicardia ventricular.,C,D,D,D
Cardiología y Cirugía Cardiaca,"Mujer de 51 años con antecedentes de diabetes mellitus tipo I e hipertensión arterial de larga evolución. En tratamiento sustitutivo renal mediante hemodiálisis desde hace 14 años como consecuencia de una enfermedad renal crónica estadio 5. Durante una de las sesiones de diálisis refiere dolor centrotorácico y disnea de aparición súbita. Las constantes hemodinámicas son normales. Se pauta nitroglicerina intravenosa para la corrección del dolor torácico, que cede en unos quince minutos. Se muestran los electrocardiogramas realizados con y sin dolor torácico. No hubo elevación posterior de enzimas de necrosis miocárdica. ¿Cuál es el diagnóstico de sospecha y la actitud a seguir?:",https://compitoinclasse.org/simulatori/IMGmir/2183-dom.jpg,"Síndrome coronario agudo sin elevación del segmento ST, de alto riesgo. Debe ingresar en una unidad con vigilancia electrocardiográfica continua con recomendación de coronariografía temprana (≤48 h)","Síndrome coronario agudo sin elevación del segmento ST, de riesgo moderado. Debe ingresar en una unidad con vigilancia electrocardiográfica continua, con recomendación inicial de coronariografía diferida (>48 h)","Síndrome coronario agudo sin elevación del segmento ST, de bajo riesgo. Debe ingresar en planta de hospitalización convencional con recomendación de prueba de inducción de isquemia antes del alta hospitalaria y coronariografía diferida según resultado",Los cambios electrocardiográficos no son diagnósticos de síndrome coronario agudo y se consideran secundarios a la hemodiálisis. No precisa ingreso hospitalario,,"Síndrome coronario agudo sin elevación del segmento ST, de alto riesgo. Debe ingresar en una unidad con vigilancia electrocardiográfica continua con recomendación de coronariografía temprana (≤48 h)",A,C,C,C
Cardiología y Cirugía Cardiaca,"Paciente de 58 años que acude a urgencias por presentar taquicardias frecuentes de comienzo brusco. El paciente no tiene antecedentes personales de interés salvo la historia de taquicardias desde hace unos años, sobre todo relacionada con cambios posturales acompañadas de mareo y dolor torácico. La figura muestra un trazado de ECG a su admisión en urgencias, donde el paciente manifestaba que la taquicardia estaba teniendo un comportamiento incesante, comenzando y finalizando de forma espontánea en múltiples ocasiones. En su opinión el diagnóstico más probable en este paciente es:",https://compitoinclasse.org/simulatori/IMGmir/933-dom.jpg,Taquicardia de reentrada aurículo ventricular mediada por una vía lenta intranodal.,Síndrome de Brugada asociado a taquicardias.,Síndrome de Wolff-Parkinson-White y fibrilación auricular.,Taquicardia ventricular.,Vía accesoria aurículo ventricular y taquicardia de reentrada ortodrómica.,Vía accesoria aurículo ventricular y taquicardia de reentrada ortodrómica.,E,E,E,E
Cardiología y Cirugía Cardiaca,"Hombre de 75 años sin factores de riesgo cardiovascular. Acude a su centro de salud por disnea de moderados esfuerzos de un año de evolución, que en las últimas semanas aparece ante pequeños esfuerzos. En la exploración física se ausculta en el 2º espacio intercostal derecho un soplo sistólico rudo, irradiado a carótidas con borramiento del 2º tono cardiaco. Se practica un ecocardiograma que muestra una función biventricular normal y un engrosamiento de una de las válvulas cardiacas que presenta un área de 0,95 cm2 (imagen). ¿Cuál es el diagnóstico más probable y la actitud terapéutica a seguir?:",https://compitoinclasse.org/simulatori/IMGmir/2401-dom.jpg,Estenosis valvular aórtica grave con indicación de recambio valvular.,Estenosis valvular aórtica moderada con indicación de seguimiento clínico ambulatorio.,Estenosis mitral grave con indicación de recambio valvular.,Estenosis mitral moderada con indicación de seguimiento clínico ambulatorio.,,Estenosis valvular aórtica grave con indicación de recambio valvular.,A,A,A,A
Cardiología y Cirugía Cardiaca,Paciente de 60 años que acude a urgencias por sensación de mareo y sudación de media hora de evolución. ¿Qué alteración encontramos en su electrocardiograma?:,https://compitoinclasse.org/simulatori/IMGmir/1811-dom.jpg,Taquicardia sinusal,Flutter auricular,Extrasístoles auriculares frecuentes,Fibrilación auricular,,Fibrilación auricular,D,D,C,C
Cardiología y Cirugía Cardiaca,"Mujer de 53 años, con antecedentes de carcinoma de mama en estadio IV, diagnosticado en 2017, en seguimiento por Oncología. Acude al servicio de urgencias por disnea de reposo y malestar general de una semana de evolución. A la exploración física destaca taquipnea a 28 respiraciones/minuto, frecuencia cardiaca 130 lpm, PA 80/50 mmHg y distensión venosa yugular. Con respecto a los hallazgos del ECG que se le realiza (imagen) y a la sospecha clínica, señale la respuesta CORRECTA:",https://compitoinclasse.org/simulatori/IMGmir/1388-dom.jpg,La prueba diagnóstica de imagen de elección es un ecocardiograma transtorácico urgente.,El ritmo que se observa es flutter (aleteo) auricular común con conducción 2:1.,Presenta criterios electrocardiográficos de sobrecarga ventricular derecha.,"Dada la sospecha clínica, se debe iniciar rápidamente la administración de diurético de asa intravenoso para reducir la congestión venosasistémica.",,La prueba diagnóstica de imagen de elección es un ecocardiograma transtorácico urgente.,A,A,A,A
Cardiología y Cirugía Cardiaca,"Varón de 39 años, fumador de 20 cigarrillos al día, con antecedentes de un infarto agudo de miocardio inferior a los 38 años. En el cateterismo se observó una lesión en la coronaria derecha proximal y se implantó un stent fármacoactivo. La FEVI era normal. Está en tratamiento con atorvastatina 80 mg/día, ácido acetilsalicílico 100 mg/día y bisoprolol 2,5 mg/día. Realiza dieta adecuada y ejercicio y está asintomático desde el punto de vista cardiovascular. Aporta analítica con lipoproteína (a) 380 nmol/L (valor normal hasta 125 nmol/L), colesterol total 238 mg/dL, HDL 45 mg/dL, LDL 132 mg/dL y TG 142 mg/dL. En la exploración física se observa el siguiente hallazgo (ver imagen). Además de insistirle en que deje de fumar ¿cuál de las siguientes recomendaciones es más adecuada?:",https://compitoinclasse.org/simulatori/IMGmir/2185-dom.jpg,"Para llegar a los objetivos de tratamiento de la dislipemia, añadir ezetimiba",Añadir un inhibidor de la PCSK9 y solicitar un test genético de hipercolesterolemia familiar,Enviarle al oftalmólogo para descartar una enfermedad de Wilson,Añadir niacina para disminuir la lipoproteína (a),,Añadir un inhibidor de la PCSK9 y solicitar un test genético de hipercolesterolemia familiar,B,C,C,C
Cardiología y Cirugía Cardiaca,"Mujer de 39 años de edad, gestante de 34 semanas con parto en curso que tras colocación de catéter epidural para analgesia refiere mareo, se toma presión arterial 104/57 mmHg y frecuencia cardíaca 45 lpm por lo que se administra 9 mg de efedrina i.v. tras lo cual, comienza a notar palpitaciones y opresión en la base del cuello. Se realiza ECG que se muestra (ver imagen), ¿cuál de los siguientes procesos fisiopatológicos ha podido contribuir al desarrollo del cuadro que presenta esta paciente?",https://compitoinclasse.org/simulatori/IMGmir/7-dom.jpg,Rotura de una placa con trombo no oclusivo superpuesto.,Espasmo de una arteria coronaria epicárdica.,Isquemia miocárdica relacionada con aumento de la demanda miocárdica de oxígeno.,Disfunción del endotelio coronario.,,Isquemia miocárdica relacionada con aumento de la demanda miocárdica de oxígeno.,C,B,C,C
Cardiología y Cirugía Cardiaca,"El paciente con el ECG 1º, recibe un fármaco. Se muestra la secuencia electrocardiográfica postratamiento (2º y 3º). ¿Cuál es el fármaco administrado?",https://compitoinclasse.org/simulatori/IMGmir/1179-dom.jpg,Verapamilo,Atenolol,Adenosina,Digoxina,,Adenosina,C,D,D,D
Cardiología y Cirugía Cardiaca,"A un paciente de 55 años se le solicita una MAPA (Monitorización Ambulatoria de la Presión Arterial) de 24 horas, por presentar en consulta valores de presión arterial en la categoría normal-alta, para descartar una hipertensión arterial enmascarada. El resultado del estudio se observa en la imagen. Los promedios de presión arterial fueron: media de 24 horas 121/73 mmHg, media en el periodo diurno 124/75 mmHg, media en el periodo nocturno 111/65 mmHg. La presión arterial sistólica nocturna descendió un 10,4 % de la media de los valores diurnos y la presión arterial diastólica nocturna descendió un 13,9 % de la media de los valores diurnos. De las siguientes opciones ¿cuál se corresponde mejor con la MAPA realizada?:",https://compitoinclasse.org/simulatori/IMGmir/1628-dom.jpg,Normotensión y patrón dipper.,Normotensión y patrón no dipper.,Hipertensión y patrón dipper.,Hipertensión y patrón no dipper.,,Normotensión y patrón dipper.,A,C,D,C
Cardiología y Cirugía Cardiaca,"Un hombre de 82 años, con antecedentes de miocardiopatía dilatada, acude a urgencias por síncopes recurrentes en la última semana. Se realiza un electrocardiograma que muestra:",https://compitoinclasse.org/simulatori/IMGmir/1149-dom.jpg,Bloqueo de rama derecha con hemibloqueo posterior.,Bloqueo de rama derecha con hemibloqueo anterior.,Bloqueo completo de rama izquierda.,Bloqueo de rama derecha.,,Bloqueo de rama derecha con hemibloqueo anterior.,B,D,D,D
Cardiología y Cirugía Cardiaca,"En este paciente, el procedimiento y/o tratamiento de elección que recomendaría es:",https://compitoinclasse.org/simulatori/IMGmir/471-dom.jpg,Realización de cateterismo urgente.,Angioplastia primaria.,Fibrinolisis.,Prednisona 10 mg/12 horas.,Antiinflamatorios en tratamiento prolongado.,Antiinflamatorios en tratamiento prolongado.,E,E,A,A
Cardiología y Cirugía Cardiaca,"Hombre de 40 años con hipertensión arterial, en tratamiento con enalapril, amlodipino e hidroclorotiazida a dosis plenas. En consulta tiene cifras de presión arterial por encima de 150/100 mmHg y el resultado de la Monitorización Ambulatoria de la Presión Arterial (MAPA) de 24 horas se muestra en la imagen. La franja sombreada de la derecha indica el periodo de sueño. Asegura cumplir bien el tratamiento, hace ejercicio a diario y come con poca sal. No toma medicamentos que puedan subir la presión arterial. ¿Cuál es la actitud más correcta en este momento?",https://compitoinclasse.org/simulatori/IMGmir/1150-dom.jpg,Mantener su tratamiento actual sin cambios y repetir la MAPA en 6 meses.,"Asociar un antialdosterónico, suspender la hidroclorotiazida y revisar en consulta en 6 meses.",Asociar olmesartán y repetir la MAPA en 6 meses.,Plantear estudio para descartar causas de hipertensión secundaria y asociar un cuarto fármaco.,,Plantear estudio para descartar causas de hipertensión secundaria y asociar un cuarto fármaco.,D,D,D,D
Cardiología y Cirugía Cardiaca,"Un joven de 26 años de edad, sin antecedentes patológicos de interés, acude al Servicio de Urgencias por palpitaciones de algo más de una hora de duración. Está consciente y la presión arterial es de 95/60 mm de Hg. El trazado electrocardiográfico se muestra en la imagen. ¿Cuál de los siguientes le parece el diagnóstico más probable?",https://compitoinclasse.org/simulatori/IMGmir/239-dom.jpg,Taquicardia paroxística supraventricular por reentrada intranodal.,Fibrilación auricular en un paciente con síndrome de Wolf-Parkinson-White.,Taquicardia ventricular.,Fibrilación ventricular.,,Fibrilación auricular en un paciente con síndrome de Wolf-Parkinson-White.,B,B,B,B
Neumología y Cirugía Torácica,Indique en qué localización se encuentra la lesión:,https://compitoinclasse.org/simulatori/IMGmir/1380-dom.jpg,Bronquio principal derecho.,Bronquio lobar medio.,Bronquio principal izquierdo.,Bronquio intermediario.,,Bronquio intermediario.,D,D,D,D
Neumología y Cirugía Torácica,"Mujer de 64 años de edad, sin antecedentes de interés, con disnea progresiva de varias semanas de evolución, cuya radiografía frontal de tórax sugiere un diagnóstico radiológico prácticamente definitivo. ¿Cuál sería éste?:",https://compitoinclasse.org/simulatori/IMGmir/696-dom.jpg,Tromboembolismo pulmonar con infartos.,NeumonÃ­a por Pneumocystis jiroveci.,Proteinosis alveolar.,Edema pulmonar.,NeumonÃ­a eosinÃ³fila crÃ³nica.,NeumonÃ­a eosinÃ³fila crÃ³nica.,E,B,E,B
Neumología y Cirugía Torácica,"Dentro del protocolo preoperatorio de un neuroma de Morton en una paciente de 45 años, fumadora de 20 cigarrillos diarios hasta hace tres años, actualmente asintomática, se incluyen las radiografías de tórax que se muestran en la imagen nº 4. ¿Cuál es el hallazgo radiológico fundamental en este caso?:",https://compitoinclasse.org/simulatori/IMGmir/925-dom.jpg,Una consolidaciÃ³n pulmonar en lÃ³bulo superior derecho.,"Una tumoraciÃ³n broncopulmonar central, con adenopatÃ­as.",Un derrame pleural encapsulado cisural.,Una masa mediastÃ­nica anterior.,Una impactaciÃ³n mucosa de bronquiectasias centrales.,"Una tumoraciÃ³n broncopulmonar central, con adenopatÃ­as.",B,C,B,C
Neumología y Cirugía Torácica,"Mujer de 58 años con un cuadro de meses de evolución de tos, odinofagia y carraspeo, que consulta por presentar esputos hemoptoicos. No refiere fiebre ni disnea. Exfumadora hace más de 30 años (fumó durante 10 años 1 paq/día). La analítica es normal. Se muestra la radiografía de tórax póstero-anterior. ¿Qué hallazgo se encuentra?:",https://compitoinclasse.org/simulatori/IMGmir/2204-dom.jpg,Atelectasia de lÃ³bulo inferior izquierdo,Derrame pleural subpulmonar izquierdo,Hernia de Bochdalek o defecto diafragmÃ¡tico posterior izquierdo,HiperinsuflaciÃ³n pulmonar derecha por bronquiectasias e impactos mucosos basales,,Atelectasia de lÃ³bulo inferior izquierdo,A,A,A,A
Neumología y Cirugía Torácica,"Hombre de 70 años de edad, fumador activo, al que se realiza un estudio radiológico de tórax como protocolo preoperatorio de hipertrofia prostática. ¿Cuál sería el hallazgo semiológico fundamental de esta imagen radiológica?:",https://compitoinclasse.org/simulatori/IMGmir/698-dom.jpg,Derrame pleural izquierdo encapsulado.,TumoraciÃ³n de las partes blandas anteriores del tÃ³rax.,Colapso del lÃ³bulo superior izquierdo.,Masa mediastÃ­nica anterior.,ElevaciÃ³n de la cÃºpula diafragmÃ¡tica izquierda.,Colapso del lÃ³bulo superior izquierdo.,C,D,C,D
Neumología y Cirugía Torácica,Mujer de 42 años de edad que acude a urgencias por aumento de la disnea en las últimas semanas acompañando leve dolor torácico punzante que aumenta con los movimientos respiratorios. No ha presentado fiebre ni aumento de la tos. A la auscultación pulmonar se objetiva disminución del murmullo vesicular en base derecha. Se realiza la siguiente radiografía del tórax que demuestra la existencia de:,https://compitoinclasse.org/simulatori/IMGmir/255-dom.jpg,Tumor broncogÃ©nico.,Hernia de Bochdalek.,Absceso pulmonar.,Neumopericardio.,,Hernia de Bochdalek.,B,B,C,C
Neumología y Cirugía Torácica,"Hombre de 65 años, exfumador, sin antecedentes cardiorrespiratorios de interés, que acude a consulta por un cuadro progresivo de malestar general, episodios de tos y febrícula de una semana de evolución. Entre las pruebas que le solicita su médico se incluye una radiografía de tórax. En relación con los hallazgos de dicha radiografía, señale la opción correcta:",https://compitoinclasse.org/simulatori/IMGmir/1401-dom.jpg,"Hay un ensanchamiento mediastÃ­nico que se extiende a la regiÃ³n superior del hemitÃ³rax derecho, por lo que la principal sospecha es que se trate de un linfoma.",Se observa una consolidaciÃ³n alveolar en el lÃ³bulo superior derecho. El diagnÃ³stico mÃ¡s probable es una neumonÃ­a.,La imagen radiolÃ³gica corresponde a una lesiÃ³n extrapulmonar,puede tratarse de una masa pleural o de una masa de la pared torÃ¡cica.,El paciente tiene una atelectasia del lÃ³bulo superior derecho; la primera sospecha diagnÃ³stica es un carcinoma broncogÃ©nico.,El paciente tiene una atelectasia del lÃ³bulo superior derecho; la primera sospecha diagnÃ³stica es un carcinoma broncogÃ©nico.,E,E,E,E
Neumología y Cirugía Torácica,"Una empleada bancaria de 38 años a la que se ha hecho la revisión periódica de empresa nos es remitida para valorar la radiografía de tórax. La paciente fuma 20 cigarrillos/día desde los 21 años. Refiere que durante los últimos meses, está algo más cansada de lo habitual. Los análisis básicos de laboratorio son normales a excepción de una Hb de 11,4 g/dL. Un electrocardiograma y una espirometría forzada son normales. ¿Cuál cree que es la orientación diagnóstica más plausible?",https://compitoinclasse.org/simulatori/IMGmir/1169-dom.jpg,Enfermedad de Hodgkin.,InfecciÃ³n fÃºngica tipo histoplasmosis.,Sarcoidosis.,Carcinoma broncogÃ©nico.,,Sarcoidosis.,C,D,C,D
Neumología y Cirugía Torácica,"Mujer de 90 años con antecedentes de enfermedad de Alzheimer en estadio terminal (Global Deterioration Scale 7), dependencia para todas las actividades básicas de la vida diaria y disfagia ocasional a líquidos. Acude a urgencias por presentar en las últimas horas delírium hipoactivo, taquipnea, taquicardia rítmica y temperatura axilar de 37,3°C. La exploración física es dificultosa y no aporta más datos destacables. Ante la radiografía de tórax que se muestra, ¿cuál es el diagnóstico más probable?:",https://compitoinclasse.org/simulatori/IMGmir/1630-dom.jpg,Tromboembolismo pulmonar.,Edema agudo de pulmÃ³n.,NeumonÃ­a intersticial aguda.,NeumonÃ­a broncoalveolar aguda.,,NeumonÃ­a broncoalveolar aguda.,D,C,C,C
Neumología y Cirugía Torácica,Mujer de 64 años que consulta por dolor centrotorácico de 24 horas de evolución sin otras manifestaciones clínicas. En la radiografía de tórax ¿qué hallazgo se encuentra?:,https://compitoinclasse.org/simulatori/IMGmir/1985-dom.jpg,Aneurisma aÃ³rtico,Pericarditis aguda,NeumonÃ­a,Hernia hiatal,,Hernia hiatal,D,B,B,B
Neumología y Cirugía Torácica,"En el paciente anterior, ¿cuál de las siguientes actitudes estaría menos justificada?",https://compitoinclasse.org/simulatori/IMGmir/477-dom.jpg,Realizar un TAC torÃ¡cico.,Solicitar niveles sÃ©ricos de alfa-1-antitripsina.,Pedir una prueba de la marcha de 6 minutos.,Solicitar pruebas cutÃ¡neas de alergia.,Iniciar tratamiento con broncodilatadores.,Solicitar pruebas cutÃ¡neas de alergia.,D,B,B,B
Neumología y Cirugía Torácica,"Hombre de 40 años, fumador, con antecedentes de neumotorax espontáneo izquierdo. Consulta por tos no productiva y disnea de mediano esfuerzo de instauración progresiva desde hace 5 meses. La auscultación pulmonar revela algunos estertores crepitantes difusos. Los hallazgos radiológicos se muestran en la imagen nº 6. ¿Cuál es la primera opción diagnóstica?",https://compitoinclasse.org/simulatori/IMGmir/929-dom.jpg,Linfangioleiomiomatosis,Enfisema pulmonar,Silicosis,Fibrosis pulmonar idiopÃ¡tica,Histiocitosis X,Histiocitosis X,E,E,E,E
Neumología y Cirugía Torácica,"Mujer de 45 años de edad, fumadora de 20 cig/día. Acude a urgencias por cuadro clínico de 10 días de evolución de tos mucopurulenta, dolor en hemitórax derecho, astenia y sudoración nocturna. Auscultación pulmonar con murmullo vesicular disminuido a nivel del tercio superior del pulmón derecho con roncus abundantes por ambos campos. Analítica: Hb 10 g/dL, plaquetas 629.000/μL y leucocitos 16.000/μL con 83%neutrófilos. Se realiza una RX tórax. ¿Cuál es la actitud más correcta?",https://compitoinclasse.org/simulatori/IMGmir/1164-dom.jpg,PunciÃ³n transtorÃ¡cica aspirativa guiada por TC.,Broncoscopia con lavado broncoalveolar.,Antibioterapia empÃ­rica con cobertura para anaerobios.,Drenaje percutÃ¡neo.,,Antibioterapia empÃ­rica con cobertura para anaerobios.,C,A,A,A
Neumología y Cirugía Torácica,"Hombre de 37 años no fumador y sin antecedentes médicos de interés que presenta un cuadro de más de tres semanas de evolución de tos seca persistente, febrícula y dolores articulares erráticos. Entre las pruebas que le solicita su médico se incluye una radiografía de tórax. ¿Cuál de los siguientes diagnósticos sospecha en primer lugar?:",https://compitoinclasse.org/simulatori/IMGmir/1619-dom.jpg,Tuberculosis.,Artritis reumatoide.,HipertensiÃ³n arterial pulmonar secundaria a insuficiencia cardiaca izquierda.,Sarcoidosis.,,Sarcoidosis.,D,A,A,A
Neumología y Cirugía Torácica,¿Cuál de los siguientes perfiles espirométricos se ajustará más al cuadro clínico del paciente?,https://compitoinclasse.org/simulatori/IMGmir/930-dom.jpg,RelaciÃ³n FEV1/FVC 85%: FEV1 86%; FVC 65%.,RelaciÃ³n FEV1/FVC 57%; FEV1 51%; FVC 85%.,RelaciÃ³n FEV1/FVC 77%; FEV1 85%; FVC 82%.,RelaciÃ³n FEV1/FVC 79%; FEV1 105%; FVC 98%.,RelaciÃ³n FEV1/FVC 60%; FEV1 81%; FVC 120%.,RelaciÃ³n FEV1/FVC 85%: FEV1 86%; FVC 65%.,A,A,A,A
Neumología y Cirugía Torácica,"Hombre de 47 años que acude por presentar desde hace 48 horas fiebre y dolor torácico de características pleuríticas en hemitórax izquierdo, a pesar de estar recibiendo tratamiento desde hace 15 días con amoxicilina/clavulánico por una sinusitis de evolución tórpida. En la exploración la temperatura es de 37,8°C, la tensión arterial 180/100 mmHg, destaca el aspecto postrado del paciente. En la exploración cardiorrespiratoria y abdominal únicamente destacan unos crepitantes audibles en hemitórax izquierdo. Exploración neurológica normal. En la analítica destaca hemoglobina 10,5 g/dL y VCM 89 fL, 12.000 leucocitos/mm3 con discreta neutrofilia y plaquetas de 450.000/mm3. La creatinina es de 1,7 mg/dL. Una tira reactiva urinaria muestra 5-10 leucocitos, 5-10 hematíes y proteínas +. Se muestra la radiografía de tórax pósteroanterior. Indique cuál de las siguientes determinaciones analíticas solicitaría para confirmar el diagnóstico:",https://compitoinclasse.org/simulatori/IMGmir/1629-dom.jpg,Anticuerpos anti-proteinasa 3.,Enzima convertidor de la angiotensina.,Galactomanano.,Anticuerpos anti-membrana basal glomerular.,,Anticuerpos anti-proteinasa 3.,A,A,A,A
Neumología y Cirugía Torácica,"Hombre de 68 años sin hábitos tóxicos, con fibrilación auricular en tratamiento anticoagulante. Presenta disnea y dolor torácico izquierdo realizándose pruebas complementarias (imagen 1 y 2). A los 4 años del diagnóstico histopatológico y tratamiento se realiza radiografía de control (imagen 3). Indique cuál de las siguientes entidades es más probable:",https://compitoinclasse.org/simulatori/IMGmir/1402-dom.jpg,Atelectasia pasiva crÃ³nica.,MetÃ¡stasis pulmonares de origen desconocido.,HemotÃ³rax espontÃ¡neo tardÃ­o.,Mesotelioma pleural.,,Mesotelioma pleural.,D,D,D,D
Neumología y Cirugía Torácica,"Varón de 60 años, fumador activo, que presenta tos y expectoración diaria de años de evolución, ocasionalmente hemoptoica. En los últimos meses se añade disnea progresiva. Presenta acropaquia y en la auscultación pulmonar destacan roncus y sibilantes teleinspiratorios en pulmón izquierdo. La TC pulmonar de alta resolución se muestra en la imagen adjunta. ¿Cuál es el diagnóstico más probable?:",https://compitoinclasse.org/simulatori/IMGmir/2186-dom.jpg,Carcinoma quÃ­stico,Enfisema pulmonar,Tuberculosis cavitada,Bronquiectasias,,Bronquiectasias,D,D,D,D
Neumología y Cirugía Torácica,"Hombre de 61 años consulta por fatigabilidad progresiva, sensación de plenitud abdominal, debilidad muscular y pérdida de unos 8 Kg de peso en el curso del último año. Es originario de Pakistán, con barrera idiomática que dificulta el interrogatorio. Es fumador activo, refiere cuadros catarrales frecuentes, sin otros antecedentes de interés. A la exploración física destaca por su delgadez y un tinte ictérico de escleróticas. Presenta ingurgitación yugular que parece aumentar en inspiración, hepatomegalia de 3 cm por debajo del reborde costal derecho, matidez desplazable en flancos y leve edema bimaleolar. La radiografía lateral de tórax es la que muestra la imagen. Independientemente de que se deba realizar un estudio en profundidad de los diversos problemas detectados en la historia y exploración, ¿cuál de las siguientes es la prueba de mayor utilidad a realizar a continuación?",https://compitoinclasse.org/simulatori/IMGmir/1387-dom.jpg,EcografÃ­a abdominal.,Pruebas de funcionalismo respiratorio.,SerologÃ­a de hepatitis B y C.,TC de tÃ³rax.,,TC de tÃ³rax.,D,D,D,D
Neumología y Cirugía Torácica,La imagen corresponde a 5 minutos de estudio de una poligrafía respiratoria en un varón de 62 años. ¿Qué tipo de evento respiratorio se ve en la misma?:,https://compitoinclasse.org/simulatori/IMGmir/1997-dom.jpg,Apnea obstructiva,Esfuerzo respiratorio asociado a microdespertar,Apnea central,Hipopnea,,Hipopnea,D,C,C,C
Neumología y Cirugía Torácica,Paciente de 74 años que consulta por debilidad muscular. Aporta una TC realizada en otro centro. ¿Cuál de las siguientes determinaciones apoyaría nuestra sospecha diagnóstica más probable?,https://compitoinclasse.org/simulatori/IMGmir/26-dom.jpg,Anticuerpos frente a receptor de acetilcolina.,Anticuerpos frente a canales del calcio.,Anticuerpos antisintetasa.,TSH y anticuerpos antitiroideos.,,Anticuerpos frente a receptor de acetilcolina.,A,A,A,A
Neumología y Cirugía Torácica,"Hombre de 61 años, que recibió un trasplante alogénico haploidéntico hace 20 meses por linfoma no Hodgkin T, en respuesta completa, que consulta por un síndrome febril desde hace 72 horas con tos y expectoración blanquecina y disnea progresiva a moderados esfuerzos. Refiere astenia desde hace un mes y medio. Se realiza la TC torácica que se muestra en la imagen. ¿Cuál de los siguientes es el diagnóstico más probable?:",https://compitoinclasse.org/simulatori/IMGmir/2399-dom.jpg,NeumonÃ­a por Mycobacterium tuberculosis.,NeumonÃ­a por Aspergillus.,NeumonÃ­a por Streptococcus pneumoniae.,NeumonÃ­a por Pneumocystis jirovecii.,,NeumonÃ­a por Pneumocystis jirovecii.,D,D,D,D
Neumología y Cirugía Torácica,Hombre de 58 años sin antecedentes clínicos ni quirúrgicos de interés salvo fumador con historia de disnea progresiva. Acude a urgencias por aumento de su disnea. La radiografía de tórax practicada se muestra en la imagen. Señale en que grupo semiológico debe encuadrarse:,https://compitoinclasse.org/simulatori/IMGmir/23-dom.jpg,TumoraciÃ³n de tejidos blandos de la pared torÃ¡cica.,ConsolidaciÃ³n alveolar.,Atelectasia.,Derrame pleural.,,Atelectasia.,C,C,C,C
Neumología y Cirugía Torácica,¿Cuál de las siguientes opciones responde mejor al patrón radiológico de la imagen?,https://compitoinclasse.org/simulatori/IMGmir/252-dom.jpg,PatrÃ³n en panal.,PatrÃ³n destructivo.,PatrÃ³n miliar.,PatrÃ³n microquÃ­stico.,,PatrÃ³n miliar.,C,C,C,C
Neumología y Cirugía Torácica,"Varón de 74 años que consulta por dolor en hemitórax derecho de características pleuríticas de 1 semana de evolución, disnea de moderados esfuerzos, tos productiva y febrícula, sin síndrome general. En la analítica destaca PCR 92,9 mg/L y dímero D 1.630 ng/ml (normal <500). Se muestra la radiografía de tórax póstero-anterior. ¿Cuál es el diagnóstico de sospecha y la actitud a seguir?:",https://compitoinclasse.org/simulatori/IMGmir/1986-dom.jpg,Solicitar angioTC de arterias pulmonares por sospecha de tromboembolismo pulmonar,Iniciar tratamiento antibiÃ³tico por sospecha de neumonÃ­a sin signos de complicaciÃ³n y control radiolÃ³gico en 4-6 semanas,Derivarle a consulta especializada por sospecha radiolÃ³gica de carcinoma de pulmÃ³n,Solicitar radiografÃ­a en decÃºbito lateral derecho por sospecha de derrame pleural encapsulado previo a toracocentesis,,Solicitar angioTC de arterias pulmonares por sospecha de tromboembolismo pulmonar,A,C,C,C
Neumología y Cirugía Torácica,En un hemograma reciente el único dato destacable es una eosinofilia del 16%. ¿Qué prueba diagnóstica de las siguientes aportaría más información en el estudio de la paciente?,https://compitoinclasse.org/simulatori/IMGmir/475-dom.jpg,Ecocardiograma.,DeterminaciÃ³n de Ig E total y P-ANCAS.,Broncofibroscopia.,TomografÃ­a computarizada.,Test de metacolina y flujo espiratorio mÃ¡ximo (peak flow).,TomografÃ­a computarizada.,D,D,D,D
